version,importer_version,source_key,season_type,canonical_gender_code,canonical_event_code,section,source_table_index,source_row_index,source_cells,source_line,raw_mark,normalized_mark,mark_flags,pending_ratification,indoor_mark_flag,altitude_flag,secondary_listing,outside_regular_collegiate_season,holder,school,record_date_text,source_as_of,source_url,local_html_sha256,parser_method,rejection_reason
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HJ,field,0,53,"2.38 | 7-9¾ || Hollis Conway (Louisiana-Lafayette) || Provo, Utah","2.38 | 7-9¾ Hollis Conway (Louisiana-Lafayette) Provo, Utah",2.38,2.38,,False,False,False,False,False,| 7-9¾ Hollis Conway,Louisiana-Lafayette,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HJ,field,0,54,6/03/89,6/03/89,6,6.0,,False,False,False,False,False,/03/89,,6/03/89,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,PV,field,0,55,"6.00 | 19-8¼ || Mondo Duplantis (LSU) || Fayetteville, Arkansas","6.00 | 19-8¼ Mondo Duplantis (LSU) Fayetteville, Arkansas",6.00,6.0,,False,False,False,False,False,| 19-8¼ Mondo Duplantis,LSU,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,PV,field,0,56,5/11/19,5/11/19,5,5.0,,False,False,False,False,False,/11/19,,5/11/19,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,PV,field,0,57,"6.00 | 19-8¼i || KC Lightfoot (Baylor) || Lubbock, Texas","6.00 | 19-8¼i KC Lightfoot (Baylor) Lubbock, Texas",6.00,6.0,,False,False,False,False,False,| 19-8¼i KC Lightfoot,Baylor,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,PV,field,0,58,2/13/21,2/13/21,2,2.0,,False,False,False,False,False,/13/21,,2/13/21,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,PV,field,0,59,"6.00 | 19-8¼(A)i || Sondre Guttormsen’ (Princeton) || Albuquerque, New Mexico","6.00 | 19-8¼(A)i Sondre Guttormsen’ (Princeton) Albuquerque, New Mexico",6.00,6.0,,False,False,False,False,False,| 19-8¼,A,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,PV,field,0,60,3/10/23,3/10/23,3,3.0,,False,False,False,False,False,/10/23,,3/10/23,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,LJ,field,0,61,"8.74 | 28-8¼(A) || Erick Walder (Arkansas) || El Paso, Texas","8.74 | 28-8¼(A) Erick Walder (Arkansas) El Paso, Texas",8.74,8.74,,False,False,False,False,False,| 28-8¼,A,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,LJ,field,0,62,4/02/94,4/02/94,4,4.0,,False,False,False,False,False,/02/94,,4/02/94,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,LJ,field,0,63,"8.59 | 28-2¼i || Miguel Pate (Alabama) || New York, New York","8.59 | 28-2¼i Miguel Pate (Alabama) New York, New York",8.59,8.59,,False,False,False,False,False,| 28-2¼i Miguel Pate,Alabama,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,LJ,field,0,64,3/01/02,3/01/02,3,3.0,,False,False,False,False,False,/01/02,,3/01/02,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,TJ,field,0,65,"17.87 | 58-7½ || Jaydon Hibbert’ (Arkansas) || Baton Rouge, Louisiana","17.87 | 58-7½ Jaydon Hibbert’ (Arkansas) Baton Rouge, Louisiana",17.87,17.87,,False,False,False,False,False,| 58-7½ Jaydon Hibbert’,Arkansas,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,TJ,field,0,66,5/13/23,5/13/23,5,5.0,,False,False,False,False,False,/13/23,,5/13/23,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,TJ,field,0,67,"17.54 | 57-6½ || Mike Conley (Arkansas) || Austin, Texas","17.54 | 57-6½ Mike Conley (Arkansas) Austin, Texas",17.54,17.54,,False,False,False,False,False,| 57-6½ Mike Conley,Arkansas,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,TJ,field,0,68,6/01/85,6/01/85,6,6.0,,False,False,False,False,False,/01/85,,6/01/85,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,SP,field,0,69,"22.00 | 72-2¼ || John Godina (UCLA) || Knoxville, Tennessee","22.00 | 72-2¼ John Godina (UCLA) Knoxville, Tennessee",22.00,22.0,,False,False,False,False,False,| 72-2¼ John Godina,UCLA,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,SP,field,0,70,6/03/95,6/03/95,6,6.0,,False,False,False,False,False,/03/95,,6/03/95,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DT,field,0,71,"75.56 | 247-11 || Mykolas Alekna’ (Cal) || Ramona, Oklahoma","75.56 | 247-11 Mykolas Alekna’ (Cal) Ramona, Oklahoma",75.56,75.56,,False,False,False,False,False,| 247-11 Mykolas Alekna’,Cal,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DT,field,0,72,4/13/25,4/13/25,4,4.0,,False,False,False,False,False,/13/25,,4/13/25,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DT,field,0,73,"67.45 | 221-3 || Sam Mattis (Penn) || Philadelphia, Pennsylvania","67.45 | 221-3 Sam Mattis (Penn) Philadelphia, Pennsylvania",67.45,67.45,,False,False,False,False,False,| 221-3 Sam Mattis,Penn,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DT,field,0,74,3/19/16,3/19/16,3,3.0,,False,False,False,False,False,/19/16,,3/19/16,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DT,field,0,75,"69.56 | 228-2p || Texas Tanner (Air Force) || Ramona, Oklahoma","69.56 | 228-2p Texas Tanner (Air Force) Ramona, Oklahoma",69.56,69.56,,False,False,False,False,False,| 228-2p Texas Tanner,Air Force,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DT,field,0,76,4/09/26,4/09/26,4,4.0,,False,False,False,False,False,/09/26,,4/09/26,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HT,field,0,77,"81.94 | 268-10 || Balázs Kiss’ (USC) || Tucson, Arizona","81.94 | 268-10 Balázs Kiss’ (USC) Tucson, Arizona",81.94,81.94,,False,False,False,False,False,| 268-10 Balázs Kiss’,USC,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HT,field,0,78,5/19/95,5/19/95,5,5.0,,False,False,False,False,False,/19/95,,5/19/95,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HT,field,0,79,"78.34 | 257-0 || Ken Flax (Oregon) || Indianapolis, Indiana","78.34 | 257-0 Ken Flax (Oregon) Indianapolis, Indiana",78.34,78.34,,False,False,False,False,False,| 257-0 Ken Flax,Oregon,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HT,field,0,80,6/07/86,6/07/86,6,6.0,,False,False,False,False,False,/07/86,,6/07/86,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HT,field,0,81,"78.87 | 258-9p || Texas Tanner (Air Force) || Long Beach, California","78.87 | 258-9p Texas Tanner (Air Force) Long Beach, California",78.87,78.87,,False,False,False,False,False,| 258-9p Texas Tanner,Air Force,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,HT,field,0,82,4/17/26,4/17/26,4,4.0,,False,False,False,False,False,/17/26,,4/17/26,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,JT,field,0,83,"89.10 | 292-4 || Patrik Bodén’ (Texas) || Austin, Texas","89.10 | 292-4 Patrik Bodén’ (Texas) Austin, Texas",89.10,89.1,,False,False,False,False,False,| 292-4 Patrik Bodén’,Texas,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,JT,field,0,84,3/24/90,3/24/90,3,3.0,,False,False,False,False,False,/24/90,,3/24/90,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,JT,field,0,85,"83.28 | 273-3 || Tom Pukstys (Florida) || Gainesville, Florida","83.28 | 273-3 Tom Pukstys (Florida) Gainesville, Florida",83.28,83.28,,False,False,False,False,False,| 273-3 Tom Pukstys,Florida,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,JT,field,0,86,4/28/90,4/28/90,4,4.0,,False,False,False,False,False,/28/90,,4/28/90,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,87,"8961 || Leo Neugebauer’ (Texas) || Eugene, Oregon","8961 Leo Neugebauer’ (Texas) Eugene, Oregon",8961,8961.0,,False,False,False,False,False,Leo Neugebauer’,Texas,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,88,6/05-06/24,6/05-06/24,6,6.0,,False,False,False,False,False,/05-06/24,,6/05-06/24,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,89,"10.64, 7.86/25-9½,17.46/57-3½, 2.07/ 6-9½, 48.03 [4685],","10.64, 7.86/25-9½,17.46/57-3½, 2.07/ 6-9½, 48.03 [4685],",10.64,10.64,,False,False,False,False,False,", 7.86/25-9½,17.46/57-3½, 2.07/ 6-9½, 48.03 [4685],",,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,90,"14.36, 57.70/189-4, 5.21/17-, 56.64/185-10, 4:44.61 [4276] || (American CR)","14.36, 57.70/189-4, 5.21/17-, 56.64/185-10, 4:44.61 [4276] (American CR)",14.36,14.36,,False,False,False,True,False,", 57.70/189-4, 5.21/17-, 56.64/185-10, 4:44.61 [4276]",American CR,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,91,"8720 || Kyle Garland (Georgia) || Fayetteville, Arkansas","8720 Kyle Garland (Georgia) Fayetteville, Arkansas",8720,8720.0,,False,False,False,False,False,Kyle Garland,Georgia,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,92,5/06-07/22,5/06-07/22,5,5.0,,False,False,False,False,False,/06-07/22,,5/06-07/22,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,93,"(10.63, 7.86/ 25-9½, 16.44/53-11¼, 2.16/7-1, 49.04 [4660],","(10.63, 7.86/ 25-9½, 16.44/53-11¼, 2.16/7-1, 49.04 [4660],",10.63,10.63,,False,False,False,False,False,", 7.86/ 25-9½, 16.44/53-11¼, 2.16/7-1, 49.04 [4660],",,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,DEC,multi,0,94,"13.71, 46.16/151-5, 4.85/15-11, 59.63/195-7, 4:43.21 [4060])","13.71, 46.16/151-5, 4.85/15-11, 59.63/195-7, 4:43.21 [4060])",13.71,13.71,,False,False,False,False,False,", 46.16/151-5, 4.85/15-11, 59.63/195-7, 4:43.21 [4060])",,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,400M,track,0,95,400,400,400,400.0,,False,False,False,False,True,,,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,400M,track,0,96,"43.86(A) || Lee Evans (San José State) || Mexico City, Mexico","43.86(A) Lee Evans (San José State) Mexico City, Mexico",43.86,43.86,(A),False,False,True,False,True,Lee Evans,San José State,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,400M,track,0,97,10/18/68,10/18/68,10,10.0,,False,False,False,False,True,/18/68,,10/18/68,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,800M,track,0,98,800,800,800,800.0,,False,False,False,False,True,,,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
collegiate_records_v1,local_tfn_importer_v2,men_absolute,outdoor,m,800M,track,0,99,"1:41.77 || Joaquim Cruz’ (Oregon) || Cologne, Germany","1:41.77 Joaquim Cruz’ (Oregon) Cologne, Germany",1:41.77,101.77000000000001,,False,False,False,False,True,Joaquim Cruz’,Oregon,,"June 16, 2026",https://trackandfieldnews.com/records/mens-collegiate-records/,621ab15132fe314528973c412a4e32bbbee1c6a3979d611e49d37dd9d6831338,fallback,reject_fallback_parser
